id,created_at,pm25_ugm3,pm10_ugm3,co_ugm3,no2_ugm3,o3_ugm3,temperature,humidity,pm10_corrected_ugm3,pm10_flag
114681,2026-06-03 16:20:12.482321+00:00,13.83,13.75,3619.92,0.0,19.63,34.5,58.7,13.83,adjusted_min
114682,2026-06-03 16:21:13.674886+00:00,16.3,15.84,3331.41,0.0,19.63,34.6,58.7,16.3,adjusted_min
114683,2026-06-03 16:22:14.618789+00:00,13.83,15.38,3404.54,0.0,19.63,34.6,58.4,15.38,ok
114684,2026-06-03 16:23:15.723393+00:00,14.89,13.75,2869.22,0.0,19.63,34.6,58.5,14.89,adjusted_min
114685,2026-06-03 16:24:17.131799+00:00,12.95,12.36,3533.83,0.0,19.63,34.6,58.4,12.95,adjusted_min
114686,2026-06-03 16:28:19.130798+00:00,10.66,14.68,3515.77,0.0,19.63,34.6,58.4,14.68,ok
114687,2026-06-03 16:29:20.438824+00:00,13.13,15.38,3075.46,0.0,19.63,34.6,58.4,15.38,ok
114688,2026-06-03 16:30:21.677350+00:00,12.77,14.45,2998.06,0.0,19.63,34.6,58.4,14.45,ok
114689,2026-06-03 16:34:24.036812+00:00,13.83,13.29,3120.27,0.0,19.63,34.8,58.2,13.83,adjusted_min
114690,2026-06-03 16:35:23.598970+00:00,12.6,14.45,3416.01,0.0,19.63,34.8,58.0,14.45,ok
114691,2026-06-03 16:36:24.541345+00:00,14.36,13.52,2914.3,0.0,19.63,34.8,57.9,14.36,adjusted_min
114692,2026-06-03 16:37:25.795718+00:00,15.59,14.21,3462.43,0.0,19.63,34.9,57.6,15.59,adjusted_min
114693,2026-06-03 16:40:28.345877+00:00,13.65,15.14,3166.04,0.0,19.63,34.9,57.7,15.14,ok
114694,2026-06-03 16:41:29.397902+00:00,14.36,12.82,3202.31,0.0,19.63,34.9,57.7,14.36,adjusted_min
114695,2026-06-03 16:42:30.714322+00:00,13.3,13.29,3298.43,0.0,19.63,34.9,57.8,13.3,adjusted_min
114696,2026-06-03 16:43:32.051124+00:00,13.48,11.19,3381.79,0.0,19.63,34.9,57.8,13.48,adjusted_min
114697,2026-06-03 16:44:32.777948+00:00,12.95,11.89,4272.86,0.0,19.63,34.9,57.7,12.95,adjusted_min
114698,2026-06-03 16:45:34.049422+00:00,11.72,11.43,3619.92,0.0,19.63,34.9,57.7,11.72,adjusted_min
114699,2026-06-03 16:46:35.348526+00:00,12.24,14.21,3223.31,0.0,19.63,34.9,57.6,14.21,ok
114700,2026-06-03 16:47:35.479729+00:00,11.89,14.45,2946.47,0.0,19.63,34.9,57.7,14.45,ok
114701,2026-06-03 16:48:35.672258+00:00,13.65,11.66,3255.2,0.0,19.63,34.8,57.8,13.65,adjusted_min
114702,2026-06-03 16:49:36.627323+00:00,12.42,15.61,2842.64,0.0,19.63,34.9,57.8,15.61,ok
114703,2026-06-03 16:53:38.972599+00:00,14.54,12.59,3298.43,0.0,19.63,34.8,57.8,14.54,adjusted_min
114704,2026-06-03 16:54:40.393704+00:00,13.83,15.84,3130.36,0.0,19.63,34.8,57.8,15.84,ok
114705,2026-06-03 16:55:41.759632+00:00,11.89,13.75,3336.95,0.0,19.63,34.8,57.9,13.75,ok
114706,2026-06-03 16:58:47.234419+00:00,13.83,12.36,2869.22,0.0,19.63,34.8,57.8,13.83,adjusted_min
114707,2026-06-03 16:59:44.462171+00:00,13.13,12.59,2873.68,0.0,19.63,34.8,57.8,13.13,adjusted_min
114708,2026-06-03 17:00:45.635489+00:00,14.36,15.14,2860.32,0.0,19.63,34.8,58.0,15.14,ok
114709,2026-06-03 17:04:47.755148+00:00,12.95,14.68,3145.58,0.0,19.63,34.8,58.0,14.68,ok
114710,2026-06-03 17:05:48.582650+00:00,12.6,12.36,2777.73,0.0,19.63,34.8,57.9,12.6,adjusted_min
114711,2026-06-03 17:06:49.582462+00:00,13.65,12.36,3050.96,0.0,19.63,34.8,58.0,13.65,adjusted_min
114712,2026-06-03 17:07:50.547488+00:00,11.72,12.82,3181.51,0.0,19.63,34.8,57.9,12.82,ok
114713,2026-06-03 17:08:51.685727+00:00,13.3,14.21,3176.34,0.0,19.63,34.9,57.9,14.21,ok
114714,2026-06-03 17:09:52.895413+00:00,13.65,15.14,3474.18,0.0,19.63,34.9,57.9,15.14,ok
114715,2026-06-03 17:10:53.937741+00:00,14.18,14.21,3249.85,0.0,19.63,34.9,57.8,14.21,ok
114716,2026-06-03 17:14:56.551457+00:00,13.48,14.45,3539.87,0.0,19.63,34.8,58.1,14.45,ok
114717,2026-06-03 17:15:57.774883+00:00,14.36,14.91,3359.26,0.0,19.63,34.8,58.1,14.91,ok
114718,2026-06-03 17:16:59.268206+00:00,12.95,13.98,3444.91,0.0,19.63,34.8,58.0,13.98,ok
114719,2026-06-03 17:18:00.399303+00:00,13.48,15.61,2946.47,0.0,19.63,34.8,57.9,15.61,ok
114720,2026-06-03 17:19:01.756394+00:00,12.77,16.31,2983.86,0.0,19.63,34.8,57.8,16.31,ok
114721,2026-06-03 17:20:01.589840+00:00,13.65,11.66,3244.52,0.0,19.63,34.8,57.9,13.65,adjusted_min
114722,2026-06-03 17:21:02.971192+00:00,13.3,13.05,3031.57,0.0,19.63,34.7,57.9,13.3,adjusted_min
114723,2026-06-03 17:22:04.145410+00:00,12.24,16.54,3202.31,0.0,19.63,34.7,58.1,16.54,ok
114724,2026-06-03 17:23:05.522374+00:00,13.48,12.59,3105.23,0.0,19.63,34.7,58.1,13.48,adjusted_min
114725,2026-06-03 17:24:06.634550+00:00,14.18,10.96,3271.31,0.0,19.63,34.7,57.9,14.18,adjusted_min
114726,2026-06-03 17:26:13.177991+00:00,11.89,14.45,3120.27,0.0,19.63,34.6,58.1,14.45,ok
114727,2026-06-03 17:27:09.611083+00:00,12.95,13.98,3065.63,0.0,19.63,34.6,58.2,13.98,ok
114728,2026-06-03 17:28:10.437170+00:00,13.48,13.98,2951.11,0.0,19.63,34.6,58.1,13.98,ok
114729,2026-06-03 17:29:11.474221+00:00,10.13,16.54,3050.96,0.0,19.63,34.6,58.3,16.54,ok
114730,2026-06-03 17:30:12.507159+00:00,13.3,13.29,3320.36,0.0,19.63,34.6,58.2,13.3,adjusted_min
114731,2026-06-03 17:31:13.711549+00:00,12.24,11.66,2914.3,0.0,19.63,34.5,58.4,12.24,adjusted_min
114732,2026-06-03 17:32:14.953299+00:00,12.6,13.98,3309.37,0.0,19.63,34.4,58.6,13.98,ok
114733,2026-06-03 17:33:15.472015+00:00,12.6,13.75,3433.31,0.0,19.63,34.4,58.6,13.75,ok
114734,2026-06-03 17:34:16.294622+00:00,10.66,15.38,3176.34,0.0,19.63,34.4,58.6,15.38,ok
114735,2026-06-03 17:35:17.433579+00:00,12.42,14.68,3150.67,0.0,19.63,34.4,58.6,14.68,ok
114736,2026-06-03 17:36:18.492409+00:00,12.42,12.82,2932.62,0.0,19.63,34.5,58.4,12.82,ok
114737,2026-06-03 17:37:19.662185+00:00,12.24,12.82,2760.77,0.0,19.63,34.5,58.4,12.82,ok
114738,2026-06-03 17:38:20.532163+00:00,12.07,13.75,3012.36,0.0,19.63,34.5,58.5,13.75,ok
114739,2026-06-03 17:39:21.651308+00:00,14.01,12.36,2743.96,0.0,19.63,34.6,58.3,14.01,adjusted_min
114740,2026-06-03 17:40:22.496409+00:00,12.6,12.12,3292.98,0.0,19.63,34.5,58.4,12.6,adjusted_min
114741,2026-06-03 17:41:23.821027+00:00,11.72,15.14,2932.62,0.0,19.63,34.6,58.3,15.14,ok
114742,2026-06-03 17:42:24.849577+00:00,12.77,11.89,3439.1,0.0,19.63,34.6,58.4,12.77,adjusted_min
114743,2026-06-03 17:43:25.875829+00:00,14.36,13.05,3186.69,0.0,19.63,34.6,58.4,14.36,adjusted_min
114744,2026-06-03 17:44:26.736500+00:00,11.72,15.61,2752.35,0.0,19.63,34.6,58.4,15.61,ok
114745,2026-06-03 17:45:27.797352+00:00,13.48,14.21,2891.64,0.0,19.63,34.6,58.2,14.21,ok
114746,2026-06-03 17:46:28.979554+00:00,12.77,12.59,3439.1,0.0,19.63,34.6,58.3,12.77,adjusted_min
114747,2026-06-03 17:47:30.206314+00:00,12.07,12.36,2993.32,0.0,19.63,34.6,58.4,12.36,ok
114748,2026-06-03 17:48:30.978505+00:00,11.36,14.91,3181.51,0.0,19.63,34.6,58.4,14.91,ok
114749,2026-06-03 17:49:32.253145+00:00,12.95,14.45,3120.27,0.0,19.63,34.5,58.5,14.45,ok
114750,2026-06-03 17:50:33.022209+00:00,12.95,14.91,3255.2,0.0,19.63,34.6,58.5,14.91,ok
114751,2026-06-03 17:51:34.247673+00:00,12.07,14.68,3545.94,0.0,19.63,34.5,58.6,14.68,ok
114752,2026-06-03 17:52:35.157145+00:00,13.65,12.36,3233.89,0.0,19.63,34.5,58.5,13.65,adjusted_min
114753,2026-06-03 17:53:36.166208+00:00,12.95,12.12,3348.08,0.0,19.63,34.5,58.5,12.95,adjusted_min
114754,2026-06-03 17:54:37.010928+00:00,12.07,14.21,3233.89,0.0,19.63,34.5,58.4,14.21,ok
114755,2026-06-03 17:55:38.171291+00:00,13.3,13.98,3539.87,0.0,19.63,34.5,58.5,13.98,ok
114756,2026-06-03 17:56:39.539476+00:00,12.95,13.52,3202.31,0.0,19.63,34.5,58.5,13.52,ok
114757,2026-06-03 17:57:40.981484+00:00,14.18,14.68,2781.99,0.0,19.63,34.5,58.7,14.68,ok
114758,2026-06-03 17:58:40.981087+00:00,15.59,14.21,2900.67,0.0,19.63,34.5,58.7,15.59,adjusted_min
114759,2026-06-03 17:59:42.265115+00:00,13.83,15.38,2878.16,0.0,19.63,34.5,58.7,15.38,ok
114760,2026-06-03 18:00:46.457366+00:00,14.71,13.75,3041.25,0.0,19.63,34.5,58.7,14.71,adjusted_min
114761,2026-06-03 18:01:43.795418+00:00,12.07,13.98,3207.55,0.0,19.63,34.5,58.9,13.98,ok
114762,2026-06-03 18:02:44.648751+00:00,14.01,12.12,3212.79,0.0,19.63,34.5,58.9,14.01,adjusted_min
114763,2026-06-03 18:03:46.113089+00:00,12.07,13.75,3298.43,0.0,19.63,34.5,58.9,13.75,ok
114764,2026-06-03 18:04:47.392609+00:00,13.48,14.45,3191.89,0.0,19.63,34.4,58.9,14.45,ok
114765,2026-06-03 18:05:48.549491+00:00,12.24,16.77,3176.34,0.0,19.63,34.4,59.0,16.77,ok
114766,2026-06-03 18:06:49.704161+00:00,13.48,13.52,3342.51,0.0,19.63,34.4,59.1,13.52,ok
114767,2026-06-03 18:07:50.555238+00:00,13.83,15.84,3002.82,0.0,19.63,34.3,59.2,15.84,ok
114768,2026-06-03 18:08:51.344552+00:00,13.13,14.21,3191.89,0.0,19.63,34.3,59.2,14.21,ok
114769,2026-06-03 18:09:52.554016+00:00,12.77,13.52,3017.14,0.0,19.63,34.3,59.2,13.52,ok
114770,2026-06-03 18:10:53.271559+00:00,13.13,14.68,3212.79,0.0,19.63,34.3,59.3,14.68,ok
114771,2026-06-03 18:11:54.383349+00:00,13.13,13.75,3527.79,0.0,19.63,34.3,59.3,13.75,ok
114772,2026-06-03 18:12:55.485715+00:00,12.95,14.21,3533.83,0.0,19.63,34.3,59.3,14.21,ok
114773,2026-06-03 18:13:56.589833+00:00,12.6,13.98,3181.51,0.0,19.63,34.3,59.3,13.98,ok
114774,2026-06-03 18:14:57.450984+00:00,11.36,15.14,3176.34,0.0,19.63,34.3,59.3,15.14,ok
114775,2026-06-03 18:15:58.631553+00:00,12.77,17.47,2706.67,0.0,19.63,34.3,59.4,17.47,ok
114776,2026-06-03 18:16:59.471489+00:00,15.06,12.82,3160.9,0.0,19.63,34.3,59.5,15.06,adjusted_min
114777,2026-06-03 18:18:00.481606+00:00,14.54,14.21,2860.32,0.0,19.63,34.2,59.6,14.54,adjusted_min
114778,2026-06-03 18:19:01.450391+00:00,14.18,14.91,2946.47,0.0,19.63,34.2,59.7,14.91,ok
114779,2026-06-03 18:20:02.586610+00:00,14.18,15.14,3095.26,0.0,19.63,34.2,59.7,15.14,ok
114780,2026-06-03 18:21:03.367660+00:00,13.65,14.21,3090.29,0.0,19.63,34.2,59.7,14.21,ok
114781,2026-06-03 18:22:04.319230+00:00,14.01,14.91,2896.15,0.0,19.63,34.2,59.7,14.91,ok
114782,2026-06-03 18:23:05.015190+00:00,12.42,14.91,3012.36,0.0,19.63,34.1,59.9,14.91,ok
114783,2026-06-03 18:24:06.193694+00:00,12.07,13.52,3348.08,0.0,19.63,34.1,60.1,13.52,ok
114784,2026-06-03 18:25:07.188093+00:00,12.42,16.77,3249.85,0.0,19.63,34.0,60.2,16.77,ok
114785,2026-06-03 18:26:08.375333+00:00,14.18,13.98,2900.67,0.0,19.63,33.9,60.5,14.18,adjusted_min
114786,2026-06-03 18:27:09.444906+00:00,14.18,15.38,2748.15,0.0,19.63,34.0,60.5,15.38,ok
114787,2026-06-03 18:28:10.443650+00:00,14.71,14.91,3364.87,0.0,19.63,33.9,60.5,14.91,ok
114788,2026-06-03 18:29:11.295883+00:00,12.42,13.98,2855.89,0.0,19.63,33.9,60.7,13.98,ok
114789,2026-06-03 18:30:12.528092+00:00,13.65,14.68,2965.08,0.0,19.63,33.9,60.8,14.68,ok
114790,2026-06-03 18:31:13.362729+00:00,11.89,12.36,3002.82,0.0,19.63,33.9,60.8,12.36,ok
114791,2026-06-03 18:32:14.541571+00:00,14.01,13.52,3539.87,0.0,19.63,33.9,60.9,14.01,adjusted_min
114792,2026-06-03 18:33:15.403840+00:00,12.07,11.66,3050.96,0.0,19.63,33.9,60.9,12.07,adjusted_min
114793,2026-06-03 18:34:16.467888+00:00,12.42,15.14,3160.9,0.0,19.63,33.9,60.8,15.14,ok
114794,2026-06-03 18:35:17.297690+00:00,12.77,11.43,2794.83,0.0,19.63,33.9,60.8,12.77,adjusted_min
114795,2026-06-03 18:36:18.534893+00:00,12.42,11.89,2941.84,0.0,19.63,33.9,60.8,12.42,adjusted_min
114796,2026-06-03 18:37:19.538671+00:00,12.6,11.43,3176.34,0.0,19.63,33.9,60.7,12.6,adjusted_min
114797,2026-06-03 18:38:20.536141+00:00,12.77,15.14,3160.9,0.0,19.63,34.0,60.8,15.14,ok
114798,2026-06-03 18:39:21.438989+00:00,11.89,13.52,3070.54,0.0,19.63,34.0,60.6,13.52,ok
114799,2026-06-03 18:40:22.490893+00:00,11.89,12.36,3287.54,0.0,19.63,34.1,60.5,12.36,ok
114800,2026-06-03 18:41:23.500221+00:00,12.95,11.66,3439.1,0.0,19.63,34.1,60.3,12.95,adjusted_min
114801,2026-06-03 18:42:24.705694+00:00,12.42,14.45,3046.1,0.0,19.63,34.1,60.3,14.45,ok
114802,2026-06-03 18:43:25.746979+00:00,13.13,14.45,2760.77,0.0,19.63,34.2,60.3,14.45,ok
114803,2026-06-03 18:44:26.732218+00:00,12.6,13.05,3309.37,0.0,19.63,34.2,60.2,13.05,ok
114804,2026-06-03 18:45:27.476192+00:00,12.77,12.36,2731.45,0.0,19.63,34.1,60.4,12.77,adjusted_min
114805,2026-06-03 18:46:28.350226+00:00,13.3,14.91,3105.23,0.0,19.63,34.1,60.6,14.91,ok
114806,2026-06-03 18:47:29.255196+00:00,14.36,13.75,3533.83,0.0,19.63,34.1,60.6,14.36,adjusted_min
114807,2026-06-03 18:48:30.119257+00:00,13.13,13.98,3533.83,0.0,19.63,34.1,60.6,13.98,ok
114808,2026-06-03 18:49:30.976940+00:00,15.59,12.82,3276.71,0.0,19.63,34.1,60.6,15.59,adjusted_min
114809,2026-06-03 18:50:31.929173+00:00,12.77,12.82,2974.45,0.0,19.63,34.2,60.6,12.82,ok
114810,2026-06-03 18:51:32.956878+00:00,13.13,12.59,3207.55,0.0,19.63,34.2,60.6,13.13,adjusted_min
114811,2026-06-03 18:52:34.181020+00:00,11.01,16.77,3110.23,0.0,19.63,34.2,60.5,16.77,ok
114812,2026-06-03 18:53:35.007282+00:00,12.77,13.52,2851.46,0.0,19.63,34.2,60.6,13.52,ok
114813,2026-06-03 18:54:35.962631+00:00,12.24,13.52,3376.14,0.0,19.63,34.2,60.6,13.52,ok
114814,2026-06-03 18:55:36.650221+00:00,12.24,12.36,3080.39,0.0,19.63,34.2,60.5,12.36,ok
114815,2026-06-03 18:56:37.725239+00:00,12.07,13.05,3491.91,0.0,19.63,34.3,60.4,13.05,ok
114816,2026-06-03 18:57:38.424684+00:00,13.65,12.12,2983.86,0.0,19.63,34.2,60.4,13.65,adjusted_min
114817,2026-06-03 18:58:39.313964+00:00,11.54,12.59,2993.32,0.0,19.63,34.2,60.6,12.59,ok
114818,2026-06-03 18:59:39.943917+00:00,11.36,14.45,3031.57,0.0,19.63,34.2,60.6,14.45,ok
114819,2026-06-03 19:00:40.662804+00:00,14.01,10.96,3271.31,0.0,19.63,34.2,60.5,14.01,adjusted_min
114820,2026-06-03 19:01:41.201234+00:00,12.95,14.68,3320.36,0.0,19.63,34.2,60.5,14.68,ok
114821,2026-06-03 19:02:42.396237+00:00,12.6,13.52,3115.24,0.0,19.63,34.2,60.8,13.52,ok
114822,2026-06-03 19:03:43.051518+00:00,13.13,12.82,3298.43,0.0,19.63,34.1,60.9,13.13,adjusted_min
114823,2026-06-03 19:04:43.782464+00:00,11.19,13.29,3031.57,0.0,19.63,34.1,61.1,13.29,ok
114824,2026-06-03 19:05:44.810023+00:00,12.24,14.91,3474.18,0.0,19.63,34.1,61.1,14.91,ok
114825,2026-06-03 19:06:45.930817+00:00,13.3,12.82,3265.93,0.0,19.63,34.1,61.1,13.3,adjusted_min
114826,2026-06-03 19:07:46.864305+00:00,11.54,13.98,2937.23,0.0,19.63,34.1,61.2,13.98,ok
114827,2026-06-03 19:08:47.738978+00:00,12.6,14.91,3320.36,0.0,19.63,34.1,61.0,14.91,ok
114828,2026-06-03 19:09:48.419697+00:00,12.95,12.12,2969.76,0.0,19.63,34.1,61.2,12.95,adjusted_min
114829,2026-06-03 19:10:49.306632+00:00,13.3,13.75,3298.43,0.0,19.63,34.1,61.1,13.75,ok
114830,2026-06-03 19:11:50.456253+00:00,11.19,14.91,3080.39,0.0,19.63,34.2,61.0,14.91,ok
114831,2026-06-03 19:12:51.926195+00:00,11.54,13.75,2752.35,0.0,19.63,34.2,61.0,13.75,ok
114832,2026-06-03 19:13:52.955413+00:00,11.89,14.45,2965.08,0.0,19.63,34.2,61.1,14.45,ok
114833,2026-06-03 19:14:55.287625+00:00,13.13,12.82,2568.25,0.0,19.63,34.1,61.2,13.13,adjusted_min
114834,2026-06-03 19:15:54.189576+00:00,12.95,13.75,3370.5,0.0,19.63,34.1,61.4,13.75,ok
114835,2026-06-03 19:16:55.013624+00:00,12.24,11.66,3021.94,0.0,19.63,34.1,61.7,12.24,adjusted_min
114836,2026-06-03 19:17:55.878244+00:00,10.13,15.61,2842.64,0.0,19.63,34.0,61.8,15.61,ok
114837,2026-06-03 19:18:56.850794+00:00,13.65,14.91,3359.26,0.0,19.63,34.1,61.8,14.91,ok
114838,2026-06-03 19:19:57.483590+00:00,14.36,15.14,3060.73,0.0,19.63,34.0,61.9,15.14,ok
114839,2026-06-03 19:20:58.210896+00:00,12.07,13.75,3348.08,0.0,19.63,34.0,62.0,13.75,ok
114840,2026-06-03 19:21:58.867166+00:00,12.77,13.52,2969.76,0.0,19.63,34.0,62.0,13.52,ok
114841,2026-06-03 19:22:59.755156+00:00,12.6,12.36,3353.66,0.0,19.63,34.1,61.9,12.6,adjusted_min
114842,2026-06-03 19:24:00.312344+00:00,14.01,11.43,3080.39,0.0,19.63,34.1,61.7,14.01,adjusted_min
114843,2026-06-03 19:25:01.308379+00:00,14.54,13.29,3095.26,0.0,19.63,34.1,61.8,14.54,adjusted_min
114844,2026-06-03 19:26:02.301422+00:00,12.07,13.52,3070.54,0.0,19.63,34.1,61.7,13.52,ok
114845,2026-06-03 19:27:03.158271+00:00,15.06,13.05,3298.43,0.0,19.63,34.1,61.9,15.06,adjusted_min
114846,2026-06-03 19:28:04.295696+00:00,15.77,12.36,2955.76,0.0,19.63,34.1,61.9,15.77,adjusted_min
114847,2026-06-03 19:29:05.429042+00:00,13.65,14.45,3228.6,0.0,19.63,34.1,61.8,14.45,ok
114848,2026-06-03 19:30:06.313956+00:00,12.95,14.68,3689.78,0.0,19.63,34.1,61.8,14.68,ok
114849,2026-06-03 19:31:07.199695+00:00,13.83,15.38,3404.54,0.0,19.63,34.1,61.8,15.38,ok
114850,2026-06-03 19:32:08.177617+00:00,11.54,13.75,2983.86,0.0,19.63,34.1,61.8,13.75,ok
114851,2026-06-03 19:33:09.297351+00:00,14.54,13.29,2869.22,0.0,19.63,34.1,61.9,14.54,adjusted_min
114852,2026-06-03 19:34:10.380069+00:00,13.13,13.29,2723.16,0.0,19.63,34.1,62.1,13.29,ok
114853,2026-06-03 19:35:11.767104+00:00,14.01,13.52,3558.11,0.0,19.63,34.1,62.2,14.01,adjusted_min
114854,2026-06-03 19:36:12.509797+00:00,12.07,15.38,3509.79,0.0,19.63,34.1,62.2,15.38,ok
114855,2026-06-03 19:37:13.822386+00:00,12.77,12.36,2887.13,0.0,19.63,34.1,62.3,12.77,adjusted_min
114856,2026-06-03 19:38:14.766586+00:00,13.3,13.98,2878.16,0.0,19.63,34.1,62.6,13.98,ok
114857,2026-06-03 19:39:15.576106+00:00,13.3,13.98,3376.14,0.0,19.63,34.1,62.7,13.98,ok
114858,2026-06-03 19:40:16.321035+00:00,12.77,14.21,3613.67,0.0,19.63,34.1,62.6,14.21,ok
114859,2026-06-03 19:41:17.131583+00:00,11.54,12.82,3398.83,0.0,19.63,34.1,62.7,12.82,ok
114860,2026-06-03 19:42:18.396739+00:00,12.95,13.75,3433.31,0.0,19.63,34.1,62.7,13.75,ok
114861,2026-06-03 19:43:20.015007+00:00,13.65,13.29,3348.08,0.0,19.63,34.2,62.6,13.65,adjusted_min
114862,2026-06-03 19:44:21.169336+00:00,14.01,11.89,3265.93,0.0,19.63,34.3,62.6,14.01,adjusted_min
114863,2026-06-03 19:45:22.155265+00:00,11.72,14.68,3090.29,0.0,19.63,34.3,62.5,14.68,ok
114864,2026-06-03 19:46:23.440173+00:00,13.48,14.91,2988.58,0.0,19.63,34.3,62.6,14.91,ok
114865,2026-06-03 19:47:24.350688+00:00,14.01,12.82,3533.83,0.0,19.63,34.3,62.6,14.01,adjusted_min
114866,2026-06-03 19:48:25.118560+00:00,13.13,12.82,3533.83,0.0,19.63,34.3,62.6,13.13,adjusted_min
114867,2026-06-03 19:49:26.207403+00:00,14.36,12.36,3336.95,0.0,19.63,34.3,62.5,14.36,adjusted_min
114868,2026-06-03 19:50:26.834790+00:00,13.48,15.38,3176.34,0.0,19.63,34.3,62.5,15.38,ok
114869,2026-06-03 19:51:28.196246+00:00,11.01,13.05,2869.22,0.0,19.63,34.3,62.5,13.05,ok
114870,2026-06-03 19:52:29.006668+00:00,11.89,14.91,3398.83,0.0,19.63,34.2,62.4,14.91,ok
114871,2026-06-03 19:53:30.118103+00:00,13.65,16.31,3539.87,0.0,19.63,34.2,62.6,16.31,ok
114872,2026-06-03 19:54:31.105032+00:00,13.83,12.12,2786.26,0.0,19.63,34.2,62.6,13.83,adjusted_min
114873,2026-06-03 19:55:32.007722+00:00,14.36,15.14,3427.53,0.0,19.63,34.2,62.7,15.14,ok
114874,2026-06-03 19:56:32.693494+00:00,12.42,11.89,3212.79,0.0,19.63,34.2,62.9,12.42,adjusted_min
114875,2026-06-03 19:57:33.497911+00:00,12.24,13.98,2878.16,0.0,19.63,34.1,63.0,13.98,ok
114876,2026-06-03 19:58:34.345329+00:00,12.42,12.82,3439.1,0.0,19.63,34.1,63.1,12.82,ok
114877,2026-06-03 19:59:35.343553+00:00,13.48,13.98,3223.31,0.0,19.63,34.1,63.1,13.98,ok
114878,2026-06-03 20:00:36.219694+00:00,11.19,14.91,3050.96,0.0,19.63,34.0,63.3,14.91,ok
114879,2026-06-03 20:01:37.065008+00:00,11.72,12.12,3348.08,0.0,19.63,34.0,63.2,12.12,ok
114880,2026-06-03 20:02:37.637377+00:00,12.77,12.82,2941.84,0.0,19.63,34.0,63.2,12.82,ok
114881,2026-06-03 20:03:38.826210+00:00,12.24,12.82,3282.12,0.0,19.63,34.0,63.4,12.82,ok
114882,2026-06-03 20:04:39.696488+00:00,14.18,14.91,3576.49,0.0,19.63,34.0,63.5,14.91,ok
114883,2026-06-03 20:05:40.628286+00:00,13.3,15.14,3255.2,0.0,19.63,33.9,63.6,15.14,ok
114884,2026-06-03 20:06:41.291135+00:00,12.07,13.52,3276.71,0.0,19.63,33.9,63.6,13.52,ok
114885,2026-06-03 20:07:42.383216+00:00,12.42,14.45,2983.86,0.0,19.63,33.9,63.8,14.45,ok
114886,2026-06-03 20:08:43.134187+00:00,12.95,14.45,3320.36,0.0,19.63,33.9,63.7,14.45,ok
114887,2026-06-03 20:09:44.144091+00:00,13.13,12.82,3212.79,0.0,19.63,33.9,63.9,13.13,adjusted_min
114888,2026-06-03 20:10:44.658292+00:00,13.3,13.75,2993.32,0.0,19.63,33.8,64.1,13.75,ok
114889,2026-06-03 20:11:45.682437+00:00,13.83,15.61,3233.89,0.0,19.63,33.8,64.2,15.61,ok
114890,2026-06-03 20:12:46.834573+00:00,11.54,14.45,3348.08,0.0,19.63,33.8,64.3,14.45,ok
114891,2026-06-03 20:13:47.952509+00:00,14.18,15.84,2743.96,0.0,19.63,33.7,64.5,15.84,ok
114892,2026-06-03 20:14:48.686375+00:00,12.24,13.52,3416.01,0.0,19.63,33.7,64.5,13.52,ok
114893,2026-06-03 20:15:49.490871+00:00,14.71,15.61,3619.92,0.0,19.63,33.7,64.7,15.61,ok
114894,2026-06-03 20:16:50.245175+00:00,14.36,13.98,3191.89,0.0,19.63,33.6,64.9,14.36,adjusted_min
114895,2026-06-03 20:17:51.156963+00:00,12.42,16.54,3282.12,0.0,19.63,33.5,65.0,16.54,ok
114896,2026-06-03 20:18:51.979545+00:00,14.71,19.79,3026.75,0.0,19.63,33.5,65.2,19.79,ok
114897,2026-06-03 20:19:52.770151+00:00,14.18,13.29,3433.31,0.0,19.63,33.4,65.4,14.18,adjusted_min
114898,2026-06-03 20:20:53.550235+00:00,15.06,16.07,3292.98,0.0,19.63,33.4,65.5,16.07,ok
114899,2026-06-03 20:21:54.348189+00:00,15.06,16.77,3348.08,0.0,19.63,33.4,65.5,16.77,ok
114900,2026-06-03 20:22:55.258321+00:00,14.71,16.07,3552.02,0.0,19.63,33.3,65.7,16.07,ok
114901,2026-06-03 20:23:56.467952+00:00,13.65,15.84,3090.29,0.0,19.63,33.3,65.8,15.84,ok
114902,2026-06-03 20:24:57.259947+00:00,13.48,16.54,3120.27,0.0,19.63,33.3,65.8,16.54,ok
114903,2026-06-03 20:25:58.343284+00:00,13.65,12.82,3100.24,0.0,19.63,33.3,66.1,13.65,adjusted_min
114904,2026-06-03 20:26:59.285283+00:00,12.95,16.31,3166.04,0.0,19.63,33.3,66.1,16.31,ok
114905,2026-06-03 20:28:00.254218+00:00,14.36,14.21,3336.95,0.0,19.63,33.3,66.0,14.36,adjusted_min
114906,2026-06-03 20:29:01.166929+00:00,15.77,16.31,3533.83,0.0,19.63,33.2,66.3,16.31,ok
114907,2026-06-03 20:30:02.061036+00:00,15.42,14.21,3381.79,0.0,19.63,33.2,66.3,15.42,adjusted_min
114908,2026-06-03 20:31:03.125005+00:00,15.59,14.45,3444.91,0.0,19.63,33.2,66.3,15.59,adjusted_min
114909,2026-06-03 20:32:04.157138+00:00,13.13,16.07,3491.91,0.0,19.63,33.2,66.3,16.07,ok
114910,2026-06-03 20:33:04.826824+00:00,14.89,15.84,2974.45,0.0,19.63,33.2,66.5,15.84,ok
