periode_data,tanggal,lokasi_spku,pm10,so2,co,o3,no2,max,critical,categori,tahun,pm25
2017,2017-10-11,DKI1,54.0,19.0,20.0,77.0,5.0,77,O3,SEDANG,2017,
2017,2017-10-12,DKI1,46.0,17.0,23.0,89.0,6.0,89,O3,SEDANG,2017,
2017,2017-10-13,DKI1,58.0,18.0,29.0,125.0,7.0,125,O3,TIDAK SEHAT,2017,
2017,2017-10-14,DKI1,36.0,18.0,19.0,107.0,5.0,107,O3,TIDAK SEHAT,2017,
2017,2017-10-15,DKI1,29.0,19.0,15.0,95.0,4.0,95,O3,SEDANG,2017,
2017,2017-10-16,DKI1,36.0,20.0,18.0,55.0,4.0,55,O3,SEDANG,2017,
2017,2017-10-17,DKI1,50.0,18.0,22.0,120.0,6.0,120,O3,TIDAK SEHAT,2017,
2017,2017-10-18,DKI1,36.0,20.0,21.0,115.0,6.0,115,O3,TIDAK SEHAT,2017,
2017,2017-10-19,DKI1,51.0,17.0,23.0,44.0,5.0,51,PM10,SEDANG,2017,
2017,2017-10-20,DKI1,51.0,17.0,24.0,96.0,6.0,96,O3,SEDANG,2017,
2017,2017-10-21,DKI1,73.0,18.0,37.0,76.0,7.0,76,O3,SEDANG,2017,
2017,2017-10-22,DKI1,49.0,18.0,21.0,64.0,3.0,64,O3,SEDANG,2017,
2017,2017-10-23,DKI1,52.0,19.0,17.0,74.0,6.0,74,O3,SEDANG,2017,
2017,2017-10-24,DKI1,53.0,19.0,25.0,95.0,5.0,95,O3,SEDANG,2017,
2017,2017-10-25,DKI1,55.0,20.0,20.0,79.0,5.0,79,O3,SEDANG,2017,
2017,2017-10-26,DKI1,53.0,20.0,19.0,46.0,4.0,53,PM10,SEDANG,2017,
2017,2017-10-27,DKI1,42.0,22.0,18.0,91.0,8.0,91,O3,SEDANG,2017,
2017,2017-10-28,DKI1,42.0,20.0,23.0,73.0,6.0,73,O3,SEDANG,2017,
2017,2017-10-29,DKI1,64.0,19.0,33.0,66.0,6.0,66,O3,SEDANG,2017,
2017,2017-10-30,DKI1,58.0,20.0,24.0,71.0,5.0,71,O3,SEDANG,2017,
2017,2017-10-31,DKI1,40.0,19.0,21.0,67.0,5.0,67,O3,SEDANG,2017,
2017,2017-11-01,DKI1,40.0,21.0,19.0,88.0,11.0,88,O3,SEDANG,2017,
2017,2017-11-02,DKI1,51.0,23.0,19.0,136.0,6.0,136,O3,TIDAK SEHAT,2017,
2017,2017-11-03,DKI1,51.0,21.0,19.0,105.0,8.0,105,O3,TIDAK SEHAT,2017,
2017,2017-11-04,DKI1,55.0,21.0,20.0,87.0,5.0,87,O3,SEDANG,2017,
2017,2017-11-05,DKI1,64.0,20.0,27.0,57.0,9.0,64,PM10,SEDANG,2017,
2017,2017-11-06,DKI1,32.0,17.0,16.0,49.0,3.0,49,O3,BAIK,2017,
2017,2017-11-07,DKI1,37.0,17.0,19.0,12.0,3.0,37,PM10,BAIK,2017,
2017,2017-11-08,DKI1,53.0,19.0,27.0,43.0,5.0,53,PM10,SEDANG,2017,
2017,2017-11-09,DKI1,52.0,19.0,21.0,56.0,4.0,56,O3,SEDANG,2017,
2017,2017-11-10,DKI1,50.0,19.0,28.0,101.0,5.0,101,O3,TIDAK SEHAT,2017,
2017,2017-11-11,DKI1,56.0,20.0,24.0,150.0,5.0,150,O3,TIDAK SEHAT,2017,
2017,2017-11-12,DKI1,44.0,18.0,18.0,81.0,3.0,81,O3,SEDANG,2017,
2017,2017-11-13,DKI1,28.0,18.0,21.0,60.0,4.0,60,O3,SEDANG,2017,
2017,2017-11-14,DKI1,52.0,19.0,27.0,71.0,5.0,71,O3,SEDANG,2017,
2017,2017-11-15,DKI1,48.0,19.0,22.0,102.0,5.0,102,O3,TIDAK SEHAT,2017,
2017,2017-11-16,DKI1,54.0,26.0,27.0,125.0,6.0,125,O3,TIDAK SEHAT,2017,
2017,2017-11-17,DKI1,,,32.0,,,32,CO,BAIK,2017,
2017,2017-11-18,DKI1,59.0,22.0,27.0,80.0,5.0,80,O3,SEDANG,2017,
2017,2017-11-19,DKI1,46.0,20.0,22.0,79.0,9.0,79,O3,SEDANG,2017,
2017,2017-11-20,DKI1,48.0,21.0,20.0,128.0,5.0,128,O3,TIDAK SEHAT,2017,
2017,2017-11-21,DKI1,30.0,20.0,19.0,141.0,5.0,141,O3,TIDAK SEHAT,2017,
2017,2017-11-24,DKI1,40.0,19.0,17.0,18.0,2.0,40,PM10,BAIK,2017,
2017,2017-11-25,DKI1,27.0,19.0,18.0,20.0,2.0,27,PM10,BAIK,2017,
2017,2017-11-26,DKI1,28.0,20.0,15.0,18.0,2.0,28,PM10,BAIK,2017,
2017,2017-11-27,DKI1,20.0,18.0,16.0,19.0,2.0,20,PM10,BAIK,2017,
2017,2017-11-28,DKI1,19.0,18.0,16.0,21.0,2.0,21,O3,BAIK,2017,
2017,2017-08-31,DKI2,58.0,39.0,8.0,81.0,,81,O3,SEDANG,2017,
2017,2017-09-01,DKI2,54.0,36.0,4.0,55.0,10.0,55,O3,SEDANG,2017,
2017,2017-09-02,DKI2,57.0,39.0,7.0,65.0,12.0,65,O3,SEDANG,2017,
2017,2017-09-03,DKI2,65.0,37.0,11.0,55.0,13.0,65,PM10,SEDANG,2017,
2017,2017-09-04,DKI2,65.0,40.0,11.0,151.0,15.0,151,O3,TIDAK SEHAT,2017,
2017,2017-09-05,DKI2,57.0,37.0,8.0,92.0,12.0,92,O3,SEDANG,2017,
2017,2017-09-06,DKI2,60.0,37.0,11.0,56.0,19.0,60,PM10,SEDANG,2017,
2017,2017-09-07,DKI2,59.0,40.0,5.0,59.0,16.0,59,PM10,SEDANG,2017,
2017,2017-09-08,DKI2,69.0,49.0,5.0,59.0,15.0,69,PM10,SEDANG,2017,
2017,2017-09-09,DKI2,56.0,43.0,5.0,52.0,13.0,56,PM10,SEDANG,2017,
2017,2017-09-10,DKI2,53.0,40.0,9.0,99.0,12.0,99,O3,SEDANG,2017,
2017,2017-09-11,DKI2,65.0,45.0,15.0,85.0,18.0,85,O3,SEDANG,2017,
2017,2017-09-12,DKI2,59.0,40.0,10.0,58.0,18.0,59,PM10,SEDANG,2017,
2017,2017-09-13,DKI2,59.0,46.0,17.0,145.0,21.0,145,O3,TIDAK SEHAT,2017,
2017,2017-09-14,DKI2,64.0,46.0,12.0,95.0,17.0,95,O3,SEDANG,2017,
2017,2017-09-15,DKI2,69.0,48.0,17.0,85.0,23.0,85,O3,SEDANG,2017,
2017,2017-09-16,DKI2,56.0,,10.0,66.0,11.0,66,O3,SEDANG,2017,
2017,2017-09-17,DKI2,54.0,,6.0,76.0,13.0,76,O3,SEDANG,2017,
2017,2017-09-18,DKI2,53.0,,5.0,48.0,11.0,53,PM10,SEDANG,2017,
2017,2017-09-19,DKI2,52.0,,5.0,68.0,10.0,68,O3,SEDANG,2017,
2017,2017-09-20,DKI2,53.0,,4.0,68.0,8.0,68,O3,SEDANG,2017,
2017,2017-09-21,DKI2,58.0,,7.0,66.0,18.0,66,O3,SEDANG,2017,
2017,2017-09-22,DKI2,61.0,,10.0,109.0,11.0,109,O3,TIDAK SEHAT,2017,
2017,2017-09-23,DKI2,70.0,46.0,16.0,128.0,19.0,128,O3,TIDAK SEHAT,2017,
2017,2017-09-24,DKI2,59.0,42.0,10.0,103.0,16.0,103,O3,TIDAK SEHAT,2017,
2017,2017-09-25,DKI2,63.0,43.0,15.0,100.0,18.0,100,O3,SEDANG,2017,
2017,2017-09-26,DKI2,65.0,51.0,16.0,71.0,17.0,71,O3,SEDANG,2017,
2017,2017-09-27,DKI2,44.0,40.0,10.0,30.0,15.0,44,PM10,BAIK,2017,
2017,2017-09-28,DKI2,62.0,45.0,34.0,121.0,18.0,121,O3,TIDAK SEHAT,2017,
2017,2017-09-29,DKI2,58.0,44.0,10.0,124.0,14.0,124,O3,TIDAK SEHAT,2017,
2017,2017-09-30,DKI2,56.0,52.0,14.0,44.0,17.0,56,PM10,SEDANG,2017,
2017,2017-10-01,DKI2,49.0,42.0,13.0,81.0,12.0,81,O3,SEDANG,2017,
2017,2017-10-02,DKI2,57.0,51.0,18.0,39.0,15.0,57,PM10,SEDANG,2017,
2017,2017-10-03,DKI2,58.0,52.0,23.0,65.0,20.0,65,O3,SEDANG,2017,
2017,2017-10-04,DKI2,53.0,50.0,12.0,60.0,22.0,60,O3,SEDANG,2017,
2017,2017-10-05,DKI2,69.0,51.0,12.0,50.0,17.0,69,PM10,SEDANG,2017,
2017,2017-10-06,DKI2,55.0,46.0,6.0,41.0,13.0,55,PM10,SEDANG,2017,
2017,2017-10-07,DKI2,55.0,43.0,14.0,81.0,14.0,81,O3,SEDANG,2017,
2017,2017-10-08,DKI2,43.0,44.0,10.0,56.0,14.0,56,O3,SEDANG,2017,
2017,2017-10-09,DKI2,54.0,46.0,16.0,66.0,15.0,66,O3,SEDANG,2017,
2017,2017-10-10,DKI2,60.0,43.0,24.0,72.0,24.0,72,O3,SEDANG,2017,
2017,2017-10-11,DKI2,58.0,48.0,13.0,80.0,19.0,80,O3,SEDANG,2017,
2017,2017-10-12,DKI2,57.0,49.0,17.0,79.0,23.0,79,O3,SEDANG,2017,
2017,2017-10-13,DKI2,57.0,45.0,21.0,110.0,24.0,110,O3,TIDAK SEHAT,2017,
2017,2017-10-14,DKI2,50.0,45.0,10.0,93.0,19.0,93,O3,SEDANG,2017,
2017,2017-10-15,DKI2,52.0,47.0,4.0,90.0,11.0,90,O3,SEDANG,2017,
2017,2017-10-16,DKI2,41.0,46.0,8.0,84.0,18.0,84,O3,SEDANG,2017,
2017,2017-10-17,DKI2,42.0,48.0,10.0,134.0,18.0,134,O3,TIDAK SEHAT,2017,
2017,2017-10-18,DKI2,51.0,49.0,7.0,98.0,16.0,98,O3,SEDANG,2017,
2017,2017-10-19,DKI2,53.0,51.0,16.0,40.0,20.0,53,PM10,SEDANG,2017,
2017,2017-10-20,DKI2,49.0,47.0,20.0,94.0,22.0,94,O3,SEDANG,2017,
2017,2017-10-21,DKI2,,50.0,40.0,78.0,27.0,78,O3,SEDANG,2017,
2017,2017-10-22,DKI2,,50.0,15.0,59.0,14.0,59,O3,SEDANG,2017,
2017,2017-10-23,DKI2,,52.0,12.0,67.0,15.0,67,O3,SEDANG,2017,
2017,2017-10-24,DKI2,,50.0,13.0,93.0,28.0,93,O3,SEDANG,2017,
2017,2017-10-25,DKI2,,51.0,12.0,60.0,19.0,60,O3,SEDANG,2017,
2017,2017-10-26,DKI2,52.0,50.0,12.0,68.0,17.0,68,O3,SEDANG,2017,
2017,2017-10-27,DKI2,34.0,47.0,11.0,72.0,13.0,72,O3,SEDANG,2017,
2017,2017-10-28,DKI2,60.0,52.0,17.0,74.0,19.0,74,O3,SEDANG,2017,
2017,2017-10-29,DKI2,61.0,51.0,36.0,67.0,20.0,67,O3,SEDANG,2017,
2017,2017-10-30,DKI2,53.0,48.0,19.0,66.0,20.0,66,O3,SEDANG,2017,
2017,2017-10-31,DKI2,50.0,46.0,12.0,83.0,16.0,83,O3,SEDANG,2017,
2017,2017-11-01,DKI2,59.0,50.0,11.0,80.0,15.0,80,O3,SEDANG,2017,
2017,2017-11-02,DKI2,70.0,51.0,15.0,138.0,18.0,138,O3,TIDAK SEHAT,2017,
2017,2017-11-03,DKI2,60.0,50.0,10.0,108.0,12.0,108,O3,TIDAK SEHAT,2017,
2017,2017-11-04,DKI2,55.0,50.0,10.0,73.0,14.0,73,O3,SEDANG,2017,
2017,2017-11-05,DKI2,67.0,52.0,18.0,52.0,18.0,67,PM10,SEDANG,2017,
2017,2017-11-06,DKI2,43.0,50.0,8.0,39.0,12.0,50,SO2,BAIK,2017,
2017,2017-11-07,DKI2,36.0,52.0,9.0,25.0,9.0,52,SO2,SEDANG,2017,
2017,2017-11-08,DKI2,57.0,52.0,22.0,39.0,20.0,57,PM10,SEDANG,2017,
2017,2017-11-09,DKI2,45.0,49.0,11.0,75.0,16.0,75,O3,SEDANG,2017,
2017,2017-11-10,DKI2,51.0,51.0,15.0,69.0,18.0,69,O3,SEDANG,2017,
2017,2017-11-11,DKI2,,,14.0,,19.0,19,NO2,BAIK,2017,
2017,2017-11-13,DKI2,49.0,48.0,12.0,66.0,19.0,66,O3,SEDANG,2017,
2017,2017-11-14,DKI2,53.0,53.0,18.0,61.0,22.0,61,O3,SEDANG,2017,
2017,2017-11-15,DKI2,40.0,53.0,12.0,79.0,29.0,79,O3,SEDANG,2017,
2017,2017-11-16,DKI2,59.0,54.0,11.0,101.0,19.0,101,O3,TIDAK SEHAT,2017,
2017,2017-11-17,DKI2,55.0,54.0,15.0,90.0,26.0,90,O3,SEDANG,2017,
2017,2017-11-18,DKI2,60.0,55.0,19.0,66.0,16.0,66,O3,SEDANG,2017,
2017,2017-11-19,DKI2,47.0,53.0,16.0,76.0,16.0,76,O3,SEDANG,2017,
2017,2017-11-20,DKI2,55.0,54.0,11.0,105.0,11.0,105,O3,TIDAK SEHAT,2017,
2017,2017-11-21,DKI2,43.0,53.0,8.0,106.0,14.0,106,O3,TIDAK SEHAT,2017,
2017,2017-11-22,DKI2,56.0,54.0,12.0,32.0,23.0,56,PM10,SEDANG,2017,
2017,2017-11-23,DKI2,70.0,55.0,16.0,71.0,20.0,71,O3,SEDANG,2017,
2017,2017-11-24,DKI2,32.0,53.0,6.0,32.0,18.0,53,SO2,SEDANG,2017,
2017,2017-11-25,DKI2,29.0,53.0,7.0,29.0,7.0,53,SO2,SEDANG,2017,
2017,2017-11-26,DKI2,25.0,53.0,6.0,27.0,6.0,53,SO2,SEDANG,2017,
2017,2017-11-27,DKI2,19.0,53.0,7.0,18.0,7.0,53,SO2,SEDANG,2017,
2017,2017-11-28,DKI2,18.0,53.0,8.0,18.0,7.0,53,SO2,SEDANG,2017,
2017,2017-11-29,DKI2,24.0,53.0,7.0,37.0,15.0,53,SO2,SEDANG,2017,
2017,2017-11-30,DKI2,27.0,53.0,13.0,23.0,13.0,53,SO2,SEDANG,2017,
2017,2017-12-01,DKI2,17.0,49.0,8.0,17.0,8.0,49,SO2,BAIK,2017,
2017,2017-12-02,DKI2,34.0,49.0,11.0,16.0,7.0,49,SO2,BAIK,2017,
2017,2017-12-03,DKI2,31.0,49.0,9.0,29.0,7.0,49,SO2,BAIK,2017,
2017,2017-12-04,DKI2,22.0,50.0,6.0,29.0,5.0,50,SO2,BAIK,2017,
2017,2017-12-05,DKI2,25.0,50.0,8.0,38.0,7.0,50,SO2,BAIK,2017,
2017,2017-12-06,DKI2,37.0,51.0,10.0,95.0,21.0,95,O3,SEDANG,2017,
2017,2017-12-07,DKI2,43.0,51.0,10.0,54.0,21.0,54,O3,SEDANG,2017,
2017,2017-12-08,DKI2,30.0,51.0,7.0,30.0,19.0,51,SO2,SEDANG,2017,
2017,2017-12-09,DKI2,22.0,51.0,11.0,32.0,14.0,51,SO2,SEDANG,2017,
2017,2017-12-10,DKI2,24.0,51.0,6.0,25.0,6.0,51,SO2,SEDANG,2017,
2017,2017-12-11,DKI2,29.0,51.0,9.0,30.0,11.0,51,SO2,SEDANG,2017,
2017,2017-12-13,DKI2,21.0,51.0,23.0,19.0,7.0,51,SO2,SEDANG,2017,
2017,2017-12-14,DKI2,27.0,51.0,11.0,58.0,23.0,58,O3,SEDANG,2017,
2017,2017-12-15,DKI2,34.0,51.0,9.0,31.0,18.0,51,SO2,SEDANG,2017,
2017,2017-12-16,DKI2,46.0,51.0,15.0,19.0,18.0,51,SO2,SEDANG,2017,
2017,2017-12-17,DKI2,25.0,51.0,11.0,25.0,7.0,51,SO2,SEDANG,2017,
2017,2017-12-18,DKI2,24.0,52.0,8.0,25.0,7.0,52,SO2,SEDANG,2017,
2017,2017-11-29,DKI1,23.0,19.0,16.0,28.0,3.0,28,O3,BAIK,2017,
2017,2017-11-30,DKI1,29.0,21.0,23.0,18.0,4.0,29,PM10,BAIK,2017,
2017,2017-12-01,DKI1,27.0,21.0,21.0,19.0,3.0,27,PM10,BAIK,2017,
2017,2017-12-02,DKI1,39.0,20.0,18.0,20.0,3.0,39,PM10,BAIK,2017,
2017,2017-12-03,DKI1,33.0,19.0,17.0,27.0,3.0,33,PM10,BAIK,2017,
2017,2017-12-04,DKI1,27.0,20.0,15.0,25.0,2.0,27,PM10,BAIK,2017,
2017,2017-12-05,DKI1,30.0,19.0,18.0,29.0,4.0,30,PM10,BAIK,2017,
2017,2017-12-06,DKI1,28.0,20.0,19.0,78.0,6.0,78,O3,SEDANG,2017,
2017,2017-12-07,DKI1,35.0,22.0,19.0,40.0,4.0,40,O3,BAIK,2017,
2017,2017-12-11,DKI1,25.0,20.0,17.0,16.0,2.0,25,PM10,BAIK,2017,
2017,2017-12-12,DKI1,24.0,20.0,25.0,21.0,2.0,25,CO,BAIK,2017,
2017,2017-12-13,DKI1,27.0,19.0,24.0,16.0,1.0,27,PM10,BAIK,2017,
2017,2017-12-14,DKI1,10.0,20.0,20.0,31.0,4.0,31,O3,BAIK,2017,
2017,2017-12-16,DKI1,51.0,23.0,22.0,18.0,2.0,51,PM10,SEDANG,2017,
2017,2017-12-17,DKI1,33.0,20.0,18.0,29.0,2.0,33,PM10,BAIK,2017,
2017,2017-12-18,DKI1,17.0,23.0,17.0,25.0,2.0,25,O3,BAIK,2017,
2017,2017-12-19,DKI1,27.0,21.0,19.0,31.0,4.0,31,O3,BAIK,2017,
2017,2017-12-20,DKI1,33.0,21.0,18.0,30.0,3.0,33,PM10,BAIK,2017,
2017,2017-12-21,DKI1,30.0,21.0,22.0,28.0,3.0,30,PM10,BAIK,2017,
2017,2017-12-22,DKI1,28.0,20.0,26.0,25.0,3.0,28,PM10,BAIK,2017,
2017,2017-12-23,DKI1,34.0,21.0,21.0,35.0,3.0,35,O3,BAIK,2017,
2017,2017-12-24,DKI1,24.0,21.0,18.0,34.0,2.0,34,O3,BAIK,2017,
2017,2017-12-25,DKI1,20.0,19.0,14.0,22.0,2.0,22,O3,BAIK,2017,
2017,2017-12-26,DKI1,16.0,20.0,14.0,33.0,2.0,33,O3,BAIK,2017,
2017,2017-12-27,DKI1,22.0,21.0,15.0,27.0,3.0,27,O3,BAIK,2017,
2017,2017-12-28,DKI1,31.0,23.0,17.0,35.0,3.0,35,O3,BAIK,2017,
2017,2017-12-29,DKI1,35.0,24.0,21.0,45.0,4.0,45,O3,BAIK,2017,
2017,2017-12-30,DKI1,49.0,23.0,18.0,54.0,3.0,54,O3,SEDANG,2017,
2017,2017-12-31,DKI1,38.0,23.0,21.0,30.0,4.0,38,PM10,BAIK,2017,
2017,2017-01-01,DKI2,52.0,21.0,11.0,61.0,11.0,61,O3,SEDANG,2017,
2017,2017-01-02,DKI2,27.0,18.0,5.0,40.0,15.0,40,O3,BAIK,2017,
2017,2017-01-03,DKI2,32.0,18.0,7.0,55.0,10.0,55,O3,SEDANG,2017,
2017,2017-01-04,DKI2,23.0,19.0,0.0,61.0,15.0,61,O3,SEDANG,2017,
2017,2017-01-05,DKI2,28.0,16.0,6.0,57.0,12.0,57,O3,SEDANG,2017,
2017,2017-01-06,DKI2,29.0,17.0,11.0,62.0,13.0,62,O3,SEDANG,2017,
2017,2017-01-07,DKI2,31.0,18.0,11.0,55.0,20.0,55,O3,SEDANG,2017,
2017,2017-01-08,DKI2,28.0,19.0,7.0,52.0,14.0,52,O3,SEDANG,2017,
2017,2017-01-09,DKI2,25.0,18.0,6.0,48.0,11.0,48,O3,BAIK,2017,
2017,2017-01-10,DKI2,42.0,23.0,11.0,83.0,16.0,83,O3,SEDANG,2017,
2017,2017-01-11,DKI2,33.0,18.0,11.0,65.0,20.0,65,O3,SEDANG,2017,
2017,2017-01-12,DKI2,29.0,18.0,12.0,65.0,19.0,65,O3,SEDANG,2017,
2017,2017-01-13,DKI2,25.0,17.0,8.0,29.0,5.0,29,O3,BAIK,2017,
2017,2017-01-14,DKI2,21.0,16.0,8.0,29.0,6.0,29,O3,BAIK,2017,
2017,2017-01-15,DKI2,13.0,17.0,8.0,42.0,7.0,42,O3,BAIK,2017,
2017,2017-01-16,DKI2,17.0,17.0,7.0,34.0,6.0,34,O3,BAIK,2017,
2017,2017-01-17,DKI2,18.0,18.0,30.0,48.0,14.0,48,O3,BAIK,2017,
2017,2017-01-20,DKI2,22.0,18.0,5.0,30.0,6.0,30,O3,BAIK,2017,
2017,2017-01-21,DKI2,40.0,23.0,9.0,39.0,10.0,40,PM10,BAIK,2017,
2017,2017-01-22,DKI2,37.0,18.0,7.0,32.0,11.0,37,PM10,BAIK,2017,
2017,2017-01-23,DKI2,31.0,20.0,0.0,51.0,12.0,51,O3,SEDANG,2017,
2017,2017-01-24,DKI2,32.0,22.0,7.0,34.0,15.0,34,O3,BAIK,2017,
2017,2017-01-25,DKI2,26.0,20.0,7.0,34.0,15.0,34,O3,BAIK,2017,
2017,2017-01-26,DKI2,25.0,21.0,0.0,47.0,13.0,47,O3,BAIK,2017,
2017,2017-01-27,DKI2,34.0,22.0,10.0,49.0,14.0,49,O3,BAIK,2017,
2017,2017-01-28,DKI2,26.0,22.0,9.0,49.0,10.0,49,O3,BAIK,2017,
2017,2017-01-29,DKI2,31.0,20.0,5.0,48.0,10.0,48,O3,BAIK,2017,
2017,2017-01-30,DKI2,22.0,21.0,11.0,38.0,9.0,38,O3,BAIK,2017,
2017,2017-01-31,DKI2,32.0,21.0,11.0,32.0,18.0,32,PM10,BAIK,2017,
2017,2017-02-01,DKI2,27.0,21.0,13.0,36.0,12.0,36,O3,BAIK,2017,
2017,2017-02-02,DKI2,37.0,22.0,18.0,36.0,16.0,37,PM10,BAIK,2017,
2017,2017-02-03,DKI2,37.0,21.0,19.0,45.0,13.0,45,O3,BAIK,2017,
2017,2017-02-04,DKI2,20.0,20.0,9.0,38.0,7.0,38,O3,BAIK,2017,
2017,2017-02-05,DKI2,21.0,18.0,5.0,37.0,5.0,37,O3,BAIK,2017,
2017,2017-02-06,DKI2,22.0,18.0,6.0,34.0,7.0,34,O3,BAIK,2017,
2017,2017-02-07,DKI2,25.0,19.0,6.0,33.0,8.0,33,O3,BAIK,2017,
2017,2017-02-08,DKI2,25.0,19.0,0.0,28.0,12.0,28,O3,BAIK,2017,
2017,2017-02-09,DKI2,35.0,18.0,11.0,41.0,14.0,41,O3,BAIK,2017,
2017,2017-02-10,DKI2,28.0,17.0,11.0,44.0,12.0,44,O3,BAIK,2017,
2017,2017-02-11,DKI2,30.0,18.0,14.0,43.0,11.0,43,O3,BAIK,2017,
2017,2017-02-12,DKI2,25.0,16.0,5.0,44.0,12.0,44,O3,BAIK,2017,
2017,2017-02-13,DKI2,33.0,18.0,11.0,53.0,12.0,53,O3,SEDANG,2017,
2017,2017-02-14,DKI2,37.0,18.0,17.0,47.0,14.0,47,O3,BAIK,2017,
2017,2017-02-15,DKI2,21.0,18.0,10.0,46.0,12.0,46,O3,BAIK,2017,
2017,2017-02-16,DKI2,22.0,18.0,11.0,46.0,11.0,46,O3,BAIK,2017,
2017,2017-02-17,DKI2,29.0,21.0,18.0,50.0,15.0,50,O3,BAIK,2017,
2017,2017-02-18,DKI2,51.0,20.0,14.0,36.0,13.0,51,PM10,SEDANG,2017,
2017,2017-02-19,DKI2,54.0,19.0,25.0,36.0,11.0,54,PM10,SEDANG,2017,
2017,2017-02-20,DKI2,35.0,17.0,16.0,31.0,11.0,35,PM10,BAIK,2017,
2017,2017-02-21,DKI2,57.0,25.0,31.0,65.0,17.0,65,O3,SEDANG,2017,
2017,2017-02-22,DKI2,47.0,27.0,13.0,130.0,21.0,130,O3,TIDAK SEHAT,2017,
2017,2017-02-23,DKI2,53.0,26.0,22.0,96.0,16.0,96,O3,SEDANG,2017,
2017,2017-02-24,DKI2,74.0,40.0,22.0,70.0,21.0,74,PM10,SEDANG,2017,
2017,2017-02-25,DKI2,39.0,19.0,15.0,90.0,26.0,90,O3,SEDANG,2017,
2017,2017-02-26,DKI2,59.0,27.0,15.0,67.0,13.0,67,O3,SEDANG,2017,
2017,2017-02-27,DKI2,29.0,21.0,12.0,50.0,13.0,50,O3,BAIK,2017,
2017,2017-02-28,DKI2,46.0,21.0,22.0,48.0,15.0,48,O3,BAIK,2017,
2017,2017-03-01,DKI2,52.0,18.0,17.0,67.0,18.0,67,O3,SEDANG,2017,
2017,2017-03-02,DKI2,55.0,20.0,22.0,0.0,18.0,55,PM10,SEDANG,2017,
2017,2017-03-03,DKI2,47.0,17.0,20.0,0.0,19.0,47,PM10,BAIK,2017,
2017,2017-03-04,DKI2,30.0,17.0,13.0,0.0,9.0,30,PM10,BAIK,2017,
2017,2017-03-05,DKI2,47.0,18.0,19.0,0.0,16.0,47,PM10,BAIK,2017,
2017,2017-03-06,DKI2,30.0,15.0,10.0,60.0,12.0,60,O3,SEDANG,2017,
2017,2017-03-07,DKI2,31.0,18.0,9.0,55.0,12.0,55,O3,SEDANG,2017,
2017,2017-03-08,DKI2,30.0,18.0,16.0,67.0,26.0,67,O3,SEDANG,2017,
2017,2017-03-09,DKI2,51.0,24.0,12.0,119.0,16.0,119,O3,TIDAK SEHAT,2017,
2017,2017-03-10,DKI2,77.0,52.0,20.0,41.0,17.0,77,PM10,SEDANG,2017,
2017,2017-03-11,DKI2,66.0,32.0,15.0,60.0,17.0,66,PM10,SEDANG,2017,
2017,2017-03-12,DKI2,53.0,19.0,19.0,54.0,17.0,54,O3,SEDANG,2017,
2017,2017-03-13,DKI2,51.0,18.0,15.0,81.0,24.0,81,O3,SEDANG,2017,
2017,2017-03-14,DKI2,66.0,25.0,13.0,74.0,25.0,74,O3,SEDANG,2017,
2017,2017-03-15,DKI2,41.0,17.0,11.0,30.0,17.0,41,PM10,BAIK,2017,
2017,2017-03-16,DKI2,45.0,20.0,10.0,136.0,12.0,136,O3,TIDAK SEHAT,2017,
2017,2017-03-17,DKI2,80.0,38.0,23.0,83.0,24.0,83,O3,SEDANG,2017,
2017,2017-03-18,DKI2,50.0,20.0,20.0,64.0,23.0,64,O3,SEDANG,2017,
2017,2017-03-19,DKI2,47.0,23.0,16.0,84.0,20.0,84,O3,SEDANG,2017,
2017,2017-03-20,DKI2,32.0,15.0,11.0,48.0,7.0,48,O3,BAIK,2017,
2017,2017-03-21,DKI2,41.0,17.0,17.0,22.0,12.0,41,PM10,BAIK,2017,
2017,2017-03-22,DKI2,41.0,21.0,13.0,37.0,14.0,41,PM10,BAIK,2017,
2017,2017-03-23,DKI2,48.0,28.0,16.0,29.0,19.0,48,PM10,BAIK,2017,
2017,2017-03-24,DKI2,74.0,19.0,54.0,123.0,19.0,123,O3,TIDAK SEHAT,2017,
2017,2017-03-25,DKI2,52.0,18.0,16.0,56.0,13.0,56,O3,SEDANG,2017,
2017,2017-03-26,DKI2,46.0,14.0,17.0,46.0,10.0,46,PM10,BAIK,2017,
2017,2017-03-27,DKI2,49.0,25.0,13.0,37.0,20.0,49,PM10,BAIK,2017,
2017,2017-03-28,DKI2,68.0,23.0,18.0,85.0,16.0,85,O3,SEDANG,2017,
2017,2017-03-29,DKI2,54.0,23.0,21.0,77.0,11.0,77,O3,SEDANG,2017,
2017,2017-03-30,DKI2,38.0,16.0,12.0,47.0,17.0,47,O3,BAIK,2017,
2017,2017-03-31,DKI2,24.0,16.0,8.0,26.0,8.0,26,O3,BAIK,2017,
2017,2017-04-01,DKI2,39.0,17.0,12.0,110.0,10.0,110,O3,TIDAK SEHAT,2017,
2017,2017-04-02,DKI2,51.0,19.0,20.0,96.0,15.0,96,O3,SEDANG,2017,
2017,2017-04-03,DKI2,33.0,16.0,14.0,59.0,24.0,59,O3,SEDANG,2017,
2017,2017-04-04,DKI2,40.0,17.0,24.0,150.0,19.0,150,O3,TIDAK SEHAT,2017,
2017,2017-04-05,DKI2,36.0,15.0,18.0,51.0,15.0,51,O3,SEDANG,2017,
